t,z1,z1dao,z2,z2dao
0,0,0,0,0
0.00022571287662603,2.03520644781463e-10,1.06849000430134e-06,2.61959217175827e-08,0.000137529447585604
0.00045142575325206,8.75084893436906e-10,3.35892363240263e-06,8.25806770439304e-08,0.000274550971439007
0.000677138629878089,2.29073648938538e-09,6.88178616900658e-06,1.69680038322203e-07,0.000411060125440265
0.00201563944841417,4.46313839497225e-08,5.06995424088638e-05,1.27728316374731e-06,0.00121103530608024
0.00335414026695026,1.73528704072723e-07,0.000133829808024782,3.4262334502144e-06,0.0019946456425069
0.00469264108548634,4.37722265628215e-07,0.000253989343178601,6.60877286779889e-06,0.00276282309800925
0.00603114190402243,8.85083667467867e-07,0.000408609329356423,1.0809345191647e-05,0.00351661800101524
0.00836203571944548,2.22470176061695e-06,0.000753081917851257,2.05039623950759e-05,0.00479784126647358
0.0106929295348685,4.46237928217186e-06,0.00118251743554092,3.31463711044984e-05,0.00604343543095898
0.0130238233502916,7.78843447435396e-06,0.00168592905573611,4.86559115994922e-05,0.00725788417701263
0.0153547171657146,1.23659836613055e-05,0.00225388387131676,6.69630651729094e-05,0.00844503000231826
0.0176856109811377,1.83355111493255e-05,0.00287826493938315,8.80081443940588e-05,0.00960817239393773
0.0219205848843806,3.31373721484396e-05,0.00413429726987185,0.000133082828916213,0.0116692897425787
0.0261555587876236,5.35428777427849e-05,0.00551815117128531,0.000186763136975127,0.013674820017107
0.0303905326908665,8.00276259565191e-05,0.00700206754089094,0.000248840412939337,0.0156359143733359
0.0346255065941095,0.000112966378330387,0.00856398568926935,0.000319145795758333,0.0175613712926558
0.0388604804973524,0.000152652681339377,0.0101864428933299,0.000397542678465552,0.019458091232839
0.0430954544005954,0.000199313672325091,0.011855734269276,0.000483920781296431,0.0213314236184964
0.0523543949063128,0.000326441150002299,0.0156178246835356,0.00070014258327607,0.0253650356946486
0.0616133354120302,0.000488916681208484,0.0194762982175291,0.000953389936265192,0.0293348003371845
0.0708722759177477,0.000687361138344472,0.0233856352423528,0.00124316912265263,0.0332563074079999
0.0801312164234651,0.000922089367547924,0.0273166097685151,0.00156908280059177,0.0371384334735195
0.0893901569291825,0.00119322381350351,0.0312498057954198,0.00193078363398621,0.0409860204363955
0.0986490974349,0.00150073957190489,0.035173049324675,0.00232795597272708,0.0448009372190801
0.118771451495421,0.00229388364989713,0.0436284084292874,0.00331195614283167,0.0529793116446471
0.138893805555942,0.00325600176921823,0.0519579027690943,0.00445884287074591,0.0609892571466244
0.159016159616463,0.00438412531810128,0.0601342771737843,0.00576509011479252,0.0688106438907901
0.179138513676985,0.00567488620458889,0.0681274980528769,0.00722671074060981,0.0764250617534845
0.199260867737506,0.00712442144435468,0.0759107397722167,0.00883930851406829,0.0838134122433733
0.219383221798027,0.00872832708391427,0.083463576075567,0.0105981104730764,0.0909546505213134
0.271807736379293,0.0135943042335633,0.101921165492503,0.0158269430018038,0.108254593373229
0.324232250960559,0.0193751109972395,0.118337889306008,0.0219070552328566,0.123404092192806
0.376656765541824,0.0259561626082975,0.132387541391092,0.0287186866534654,0.136099665362414
0.42908128012309,0.0332058899628088,0.143780944183154,0.0361262003562119,0.14607378092411
0.481505794704356,0.0409781826865849,0.152269944295694,0.0439805696329855,0.153098245367901
0.586332330558985,0.0574346657045492,0.159816677855086,0.0603696086707117,0.157666771587918
0.691158866413615,0.0739850924103413,0.153904983638983,0.0765436974864884,0.148857081892358
0.795985402268244,0.0892042335588553,0.134184438980059,0.0910943084210719,0.126492807033496
0.900811938122873,0.101663281417502,0.101140345323442,0.102627624968211,0.091220065999263
1.0056384739775,0.110023153330482,0.0560684470361572,0.109855688363838,0.0444743247770198
1.12571132782643,0.113066168173305,-0.00771782066946279,0.111431740153183,-0.0204037863679363
1.24578418167535,0.10785450273547,-0.0805146135027133,0.104679581434357,-0.0933029509203423
1.36585703552428,0.0935987784645198,-0.157316041093889,0.0889327597835428,-0.169172057350879
1.4859298893732,0.07015037826662,-0.232584890860544,0.0641665307768473,-0.242499387312844
1.60600274322213,0.0380374647378547,-0.300624211382466,0.0310252944789703,-0.307682215441913
1.72607559707105,-0.00153846913284567,-0.355941502437596,-0.00918861748034789,-0.359387025651181
1.87994551799312,-0.0601916365398907,-0.400522330904754,-0.0679676990804922,-0.398579612412169
2.03381543891518,-0.122969485019271,-0.408151198914844,-0.130009033280206,-0.400484538929184
2.18768535983725,-0.1837721528864,-0.37414045649543,-0.189206502054968,-0.361027198246219
2.24398124692047,-0.204243464123308,-0.350889620030334,-0.208884677201542,-0.335976343199962
2.3002771340037,-0.223226775906517,-0.322179202773585,-0.226980028322784,-0.305616166850899
2.35657302108693,-0.240431065948334,-0.288180599292579,-0.243209716097008,-0.27014290720632
2.41286890817016,-0.255576743033867,-0.24912829374898,-0.257303495893233,-0.229815094188914
2.46916479525339,-0.268392155058562,-0.205360058632661,-0.269001151785392,-0.184993416075566
2.57156124856789,-0.284938911956496,-0.115175523120501,-0.283390614843152,-0.0935225483546423
2.6739577018824,-0.291674833236625,-0.0139944798573135,-0.287882350615821,0.00805263580538124
2.77635415519691,-0.28764835373307,0.0944592755002271,-0.281618975151606,0.115950261391018
2.87875060851141,-0.272324371331888,0.205947210134822,-0.264163951118679,0.225914680358427
2.98114706182592,-0.245623148784123,0.315906593326789,-0.235535822539106,0.333408377102037
3.10621032683776,-0.198165566623613,0.441325647989873,-0.186137165811004,0.454637760753201
3.2312735918496,-0.136007610745049,0.549100506591875,-0.122633560752374,0.557121147535622
3.35633685686145,-0.0618618637376121,0.631530506179487,-0.0478587194162114,0.633442808231279
3.48140012187329,0.0206686559752704,0.682148079531406,0.034503333618826,0.677483087416723
3.60646338688513,0.107282837144845,0.69616297471316,0.120116923251153,0.684840558447925
3.73152665189697,0.193208747016806,0.67080508482573,0.204225595662387,0.653153388400623
3.89532093722225,0.296388620080359,0.57745903166659,0.303906758473352,0.552685148041252
4.05911522254752,0.37897429623218,0.420940034548276,0.381985420839022,0.391117343106261
4.2229095078728,0.431492152688454,0.213104628163649,0.42938378436625,0.180943491152195
4.38670379319807,0.446916598360679,-0.0283372887530772,0.43955645830631,-0.0597436901271488
4.55049807852334,0.421502860654057,-0.281415953267249,0.40927656930175,-0.308893216461678
4.71429236384862,0.355317028544816,-0.521942053557074,0.339114630770854,-0.542556606339031
4.87808664917389,0.252409444247271,-0.72583487538183,0.233560415051481,-0.737202608356413
5.06051387441795,0.104211085658264,-0.883613574818104,0.0843747107830567,-0.882872814586164
5.20485678892312,-0.0283672359297872,-0.942127488669444,-0.0473701568489911,-0.931341965229803
5.3491997034283,-0.164639237112194,-0.934487163836762,-0.181379083617754,-0.914063530442256
5.49354261793347,-0.294880074038925,-0.85877734619406,-0.308039869220781,-0.829864801484007
5.63788553243865,-0.409438543922614,-0.718109990868161,-0.417917369249839,-0.682538023624349
5.78222844694383,-0.499456603283085,-0.52054766021654,-0.502460003279719,-0.480708506359847
5.926571361449,-0.557570607588321,-0.278650853097954,-0.554680409456618,-0.237333140393038
6.07091427595418,-0.578515009173169,-0.00865772645887129,-0.569732440007781,0.0311538480835407
6.22269573438744,-0.557499014048981,0.284926894450721,-0.542995375794027,0.319963422270137
6.37447719282071,-0.492601563259894,0.565549116545474,-0.473333491682477,0.592831667013768
6.52625865125397,-0.38754584570603,0.810354274322062,-0.364883786847331,0.827450693562135
6.67804010968723,-0.24937339194042,0.998771390158348,-0.225001589646861,1.00401051797571
6.8298215681205,-0.0879633951276012,1.1142495654567,-0.0637515619969869,1.10687776385424
6.98160302655376,0.0846911928552896,1.14569708209983,0.1068344503695,1.12596113674587
7.13338448498703,0.255396196614983,1.08850156039695,0.273676455056731,1.05765075526593
7.31673099017194,0.440005056622384,0.905023928337843,0.451606529951395,0.863718503076799
7.50007749535685,0.580680339275905,0.613558861040751,0.58407785657178,0.566270398925607
7.68342400054176,0.660223723439723,0.244750227959279,0.654797067069802,0.196762548062766
7.82916391315912,0.672566468465201,-0.0768942949407299,0.660348555303327,-0.121512498354146
7.97490382577648,0.637702343774222,-0.399214170641872,0.619429895564732,-0.437169312581377
8.12064373839384,0.557223018918004,-0.699094920107486,0.534082688152073,-0.727521201306197
8.2663836510112,0.436017400704746,-0.9546136478662,0.409568398957256,-0.971291156169149
8.41212356362856,0.28198560418534,-1.14667227892332,0.254053255358014,-1.15020190727805
8.55786347624592,0.1055175636462,-1.26049666706658,0.0780643531457609,-1.25041457639511
8.70360338886328,-0.0812298498677534,-1.28679679156397,-0.106245453850217,-1.26362015298182
8.85199952932597,-0.26844046859534,-1.22048490066609,-0.289113333815858,-1.18549332368208
9.00039566978866,-0.439013261949777,-1.06390224882197,-0.453760381393744,-1.01952775512879
9.14879181025135,-0.580244586462108,-0.827470719294953,-0.58790073274141,-0.776876944523324
9.29718795071404,-0.681439247750393,-0.527675602097975,-0.681349076953965,-0.474527251639719
9.44558409117673,-0.73472919576768,-0.185890502813184,-0.726801966941492,-0.134083060239246
9.59398023163941,-0.735687731579565,0.17318211503684,-0.720410064760619,0.219813227340065
